                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211201"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     315                                      547                  7.1584896934217904E+003                  2.0322402525127741E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999959153290274E-001                  4.6255461309037460E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999959153290274E-001                  4.6255461309037460E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1676819582693051E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1676819582693051E+001                 -1.1676819582693051E+001                 -3.5554377879772360E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6657492108014700E+000                  3.0738588247539558E+000                  1.7286898272266635E+000                  1.9347522083991231E+000                 -8.0160756759283271E-006                  1.1106963046258709E+001                 -3.1233182835299074E+000                  6.0848262620647846E+000                  6.2016349568375662E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     320                                      548                  7.7240802613729365E+003                  2.0676440942407495E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999961422546380E-001                  4.9401907000124440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999961422546380E-001                  4.9401907000124440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1504111902178540E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1504111902178540E+001                 -1.1504111902178540E+001                 -3.4980276290199335E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6674584422883041E+000                  3.0586311669502102E+000                  1.7176575353511239E+000                  1.9568167921502022E+000                 -7.0744679982519601E-006                  1.1167383794311910E+001                 -3.0749296784502937E+000                  6.0973166309702052E+000                  6.2017236945503185E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     325                                      550                  8.3372961677054027E+003                  2.1022536894398631E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999965961058579E-001                  5.2585155552746865E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999965961058579E-001                  5.2585155552746865E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1329274500256830E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1329274500256830E+001                 -1.1329274500256830E+001                 -3.4398818232347637E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6691047726888311E+000                  3.0435980148332762E+000                  1.7068482984916025E+000                  1.9784352658692450E+000                 -6.2083601233842963E-006                  1.1229091928216860E+001                 -3.0255379364775208E+000                  6.1100895949373264E+000                  6.2016465214309391E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     330                                      552                  9.0022095059500116E+003                  2.1382709777782187E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999968230314673E-001                  5.5801784702927715E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999968230314673E-001                  5.5801784702927715E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1152063520768458E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1152063520768458E+001                 -1.1152063520768458E+001                 -3.3809175701804271E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6707783221638701E+000                  3.0292360125252067E+000                  1.6963201983874905E+000                  1.9994914660774692E+000                 -5.4221661973537104E-006                  1.1292148348054864E+001                 -2.9751115209421810E+000                  6.1231690967194528E+000                  6.2013882308273027E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     335                                      556                  9.7263185527989936E+003                  2.1755521558414759E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999970499570778E-001                  5.9087092917384831E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999970499570778E-001                  5.9087092917384831E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0971332850491802E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0971332850491802E+001                 -1.0971332850491802E+001                 -3.3207682751156796E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6724978861972790E+000                  3.0156488793834186E+000                  1.6860875037497782E+000                  2.0199568553528935E+000                 -4.7012828181005643E-006                  1.1356923727295721E+001                 -2.9233705262274601E+000                  6.1366470160694515E+000                  6.2014315763379435E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     340                                      556                  1.0514454610241259E+004                  2.2126748751289225E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999972768826872E-001                  6.2415428417935781E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999972768826872E-001                  6.2415428417935781E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0786814462356737E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0786814462356737E+001                 -1.0786814462356737E+001                 -3.2593409994710655E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6742327668874348E+000                  3.0029018514895798E+000                  1.6762442284225467E+000                  2.0396434060073565E+000                 -4.0367310440912926E-006                  1.1423484026580610E+001                 -2.8702836233913720E+000                  6.1505552573557791E+000                  6.2014560511830286E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     345                                      556                  1.1375637789480656E+004                  2.2519181370489743E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999975038082967E-001                  6.5807078451317991E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999975038082967E-001                  6.5807078451317991E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0597402227458709E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0597402227458709E+001                 -1.0597402227458709E+001                 -3.1962752863945106E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6759657775609424E+000                  2.9910999226595503E+000                  1.6668772426605165E+000                  2.0583773775314169E+000                 -3.4111432834962070E-006                  1.1492202476881301E+001                 -2.8155811618818758E+000                  6.1649956550798963E+000                  6.2010471617812568E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     350                                      555                  1.2321219266784427E+004                  2.2933900275682055E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999977307339061E-001                  6.9248118764185873E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999977307339061E-001                  6.9248118764185873E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0401548685505002E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0401548685505002E+001                 -1.0401548685505002E+001                 -3.1310295446825176E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6777508936070316E+000                  2.9806545267230216E+000                  1.6580843126000731E+000                  2.0759632376523038E+000                 -2.8231813329103529E-006                  1.1563584686976581E+001                 -2.7588979931722863E+000                  6.1801142212591200E+000                  6.2006629479296005E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     355                                      561                  1.3364491696561037E+004                  2.3366049183497597E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999979576595155E-001                  7.2781912483819944E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999979576595155E-001                  7.2781912483819944E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0197539063162223E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0197539063162223E+001                 -1.0197539063162223E+001                 -3.0630278098799959E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6796590432159153E+000                  2.9721992855929686E+000                  1.6500403928172800E+000                  2.0920510772178900E+000                 -2.2633866512719071E-006                  1.1638194038473404E+001                 -2.6998483622444169E+000                  6.1960685587517297E+000                  6.2005543193250179E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     360                                      562                  1.4521599322003734E+004                  2.3829704291930627E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999979576595144E-001                  7.6387295277319622E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999979576595144E-001                  7.6387295277319622E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.9832608362395128E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9832608362395128E+000                 -9.9832608362395128E+000                 -2.9915381508416473E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6815541685059001E+000                  2.9657330477592554E+000                  1.6430170233204537E+000                  2.1060978162115425E+000                 -1.6905302208637736E-006                  1.1716722812246525E+001                 -2.6379518387220204E+000                  6.2130757538179537E+000                  6.2004570184215235E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     365                                      561                  1.5818334922683600E+004                  2.4344451913119172E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999981845851238E-001                  8.0120493891207700E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999981845851238E-001                  8.0120493891207700E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.7549863452817434E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.7549863452817434E+000                 -9.7549863452817434E+000                 -2.9152573428602743E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6836031568747369E+000                  2.9627451019295936E+000                  1.6374250736679499E+000                  2.1172817155165502E+000                 -1.1016416669787774E-006                  1.1800410768678791E+001                 -2.5723282411036870E+000                  6.2314923924646486E+000                  6.2002543106537922E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     370                                      565                  1.7266423212281563E+004                  2.4755178795714654E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999982980479285E-001                  8.3924224283363769E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999982980479285E-001                  8.3924224283363769E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.5112620258156397E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.5112620258156397E+000                 -9.5112620258156397E+000                 -2.8336661164169918E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6858777548523860E+000                  2.9649682893107761E+000                  1.6339874714032419E+000                  2.1241569200459662E+000                 -4.7492019777480787E-007                  1.1889593142250602E+001                 -2.5028442421819110E+000                  6.2515012366662663E+000                  6.2000683010208724E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059802E-003                  9.3604492797742141E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     375                                      567                  1.8780797244165697E+004                  2.4801010179180425E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999984115107332E-001                  8.7560544018348119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984115107332E-001                  8.7560544018348119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.2654055743609955E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.2654055743609955E+000                 -9.2654055743609955E+000                 -2.7512213011880128E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6881241474730926E+000                  2.9734036924568890E+000                  1.6337123877348856E+000                  2.1247070873826783E+000                  2.2884999283354467E-007                  1.1979196570112807E+001                 -2.4335223966785779E+000                  6.2720354809745649E+000                  6.2003079770337333E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059789E-003                  9.3604492797742141E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     380                                      566                  2.0217550270739950E+004                  2.4382432390042150E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.0714931451603920E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.0714931451603920E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.0376825307349780E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.0376825307349780E+000                 -9.0376825307349780E+000                 -2.6747894299016071E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6902805258567000E+000                  2.9882527503246021E+000                  1.6368241599015270E+000                  2.1184835430493960E+000                  9.6277702036316494E-007                  1.2061732382265777E+001                 -2.3701433527306803E+000                  6.2913589686588587E+000                  6.2003463895158795E-001                  8.5000496627254196E-001                  1.2966439686859805E+000                  6.9999999999999996E-001                  2.7997020236474884E-001                  3.4416073257059776E-003                  9.3604492797742123E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     385                                      566                  2.1483207289899849E+004                  2.3792707970351432E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.3163946888628957E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.3163946888628957E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.8394532733312001E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.8394532733312001E+000                 -8.8394532733312001E+000                 -2.6082341992325869E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6922803638831363E+000                  3.0074976558706652E+000                  1.6424469366216858E+000                  2.1072379896090783E+000                  1.6377450803581819E-006                  1.2133128335554082E+001                 -2.3157081110916780E+000                  6.3084193749141253E+000                  6.2001895031950327E-001                  8.5000496627254174E-001                  1.2966439686859808E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416073257059758E-003                  9.3604492797742106E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     390                                      566                  2.2591193063472005E+004                  2.3239807889924822E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.5016939191170124E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.5016939191170124E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.6664513987381344E+000                 -9.8999999999999986E+001                 -2.4383429648782474E+001                 -8.6664513987381344E+000                 -8.6664513987381344E+000                 -2.5501365842539048E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6941658555939054E+000                  3.0291063870655663E+000                  1.6494803187975988E+000                  2.0931712252572523E+000                  2.1883048657238761E-006                  1.2195042684362239E+001                 -2.2688228933338896E+000                  6.3234951173204230E+000                  6.2002042972609372E-001                  8.5000496627254174E-001                  1.2966439686859808E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416073257059750E-003                  9.3604492797742106E-003                  3.4416073257059259E-003                  9.3604492797742123E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
                                     395                                      566                  2.3584509800818596E+004                  2.2824619753631117E+000                  9.0000000000000000E+000                  3.4252920959999507E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.6406471931365212E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999984115107332E-001                  9.6406471931365212E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.5110725167170980E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.5110725167170980E+000                 -8.5110725167170980E+000                 -2.4979492960113582E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6960103805499425E+000                  3.0515675945919929E+000                  1.6570218726487378E+000                  2.0780881175549744E+000                  2.5138436076994877E-006                  1.2250324462926443E+001                 -2.2272125386749884E+000                  6.3371856177244714E+000                  6.2003106778754558E-001                  8.5000496627254196E-001                  1.2966439686859808E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416073257059745E-003                  9.3604492797742106E-003                  3.4416073257059251E-003                  9.3604492797742106E-003                  6.2999999999999980E+000                  2.5197318212827398E+000                                        0                                        0                                        3 
